Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_LUAD,Phosphoproteome_var_in_LUAD,class
STAG3,3678.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,0.2659574468085106,1.0,0.15008254539997,0.4347245735525139,1382416.0,198.0,0.05525933,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4,23.6645,150.9767743333333,19.26203678163326,0.7224587404053788,0.2492092307692308,0.0151177154914979,39.0,-0.1803471428571428,0.0037044085571428,7.0,0.2387302173913043,0.0138853845088405,46.0,2.893808868552686,0.0208121598629048,0.345108630456531,0.0301050026301423,13.658713452307603,1.3682725687062762,0
TWISTNB,1017.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,168713.9,941.0,-0.01103268,2.767693577448651e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.77,0.0,23.019607242771706,0.131684950349449,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,3.4304952041378063,0.0039938152842389,0.0367991678724794,0.00902676269419,23.603443935538102,0.259444195212918,0
UBXN7,1470.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1165640.0,231.0,0.03682214,0.0002333820388825,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3,7.6425,25.8840125,25.43657720680966,0.0499678907326483,0.2091086206896551,0.0123499574123152,29.0,-0.2298571428571428,0.0110267848314285,21.0,0.2178229999999999,0.0116648573153061,50.0,3.618857528492337,0.0016071022296897,0.0990480432913649,0.0127842511882621,23.35499704590525,0.1533915966975304,0
COL5A2,4500.0,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,0.6622516556291391,1.0,0.2783189535207348,0.6342854183499532,237204.6,422.0,0.0005174658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,7,25.963,107.514534,24.80245658825417,0.3633195923819585,0.1869894736842105,0.005368723494152,19.0,-0.1799992857142856,0.008819153760989,14.0,0.1840239393939393,0.0066149964058712,33.0,3.855344484043792,0.0111393632382184,0.1239561871940229,0.0154937824171131,16.468164721615278,1.2975685279367812,0
GTF2F2,750.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,613630.0,276.0,0.04951334,5.02081704427586e-05,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,15.17,0.0,25.28839108909573,0.0411500723193149,0.25584,0.0111653829,3.0,-0.2610165454545454,0.0160343015563636,55.0,0.2607487931034482,0.0155834961686932,58.0,3.3791857600626924,0.002656254904525,0.0469145739332036,0.0145642184208052,24.310875977326624,0.4338807337947102,0
APOC4-APOC2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,8.363000000000001,121.89849800000005,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,0.1378498522500172,0.2243274358127656,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
TBL3,2427.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1747301.0,183.0,0.04588438,7.513624168244108e-05,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,13.08,11.6162,25.79382373321982,0.069826590255933,0.2372797619047619,0.012054524714576,42.0,-0.1587858333333333,0.0024571352083333,12.0,0.2198366666666666,0.0109201780679245,54.0,3.431487937803645,0.0026585520824613,0.0808643893048718,0.0196644183705928,14.642921724324234,0.4844240549458541,0
RIC8A,1614.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.1487431206306708,0.432178266173866,1463610.0,437.0,0.02358343,0.0001018991908659,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,21.715,211.56245,25.620269629464094,0.0374829999144208,0.2024244444444444,0.0128520834261437,18.0,-0.2162884615384615,0.0130596972215384,26.0,0.2106168181818181,0.0127214482454545,44.0,3.603607035105016,0.0014426543274674,0.0652161326083219,0.0180878993164853,25.761397207123693,0.1275350418391108,0
WNT6,1098.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1087669.0,386.0,0.04163357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.989,0.0,22.38831957824558,0.2732951570818658,0.1756888235294118,0.0032359396485294,17.0,-0.18542125,0.0090239535449999,16.0,0.1804075757575757,0.0058723456564393,33.0,1.5619394006783796,0.2826463257658979,0.1078458735113123,0.0189277249891266,20.715476093356216,0.5110193164887934,0
TPSG1,966.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3359086328518643,0.7023567625238963,1275017.0,294.0,0.02125794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.005,0.0,22.38831957824558,0.2732951570818658,0.2364359523809523,0.0116471166002903,42.0,-0.1544415384615384,0.0024977216141025,13.0,0.2170554545454545,0.0106341912511784,55.0,1.3488051846749751,0.5042153141615221,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
GABRR2,1398.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.1778410101369375,1.0,0.2816901408450704,0.6385767897147394,415409.4,541.0,0.0408068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,32.666666666666664,4.3333333333333375,22.38831957824558,0.2732951570818658,0.14947,0.0011361276999999,3.0,-0.2455071999999999,0.012559776269551,50.0,0.2400711320754717,0.0123808563410014,53.0,2.849757636749604,0.0214811303625406,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
KIFC1,2022.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7288629737609329,0.9593801233991934,1441897.0,236.0,0.03077963,6.072837354715611e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,12.17,0.0,22.10205256984124,0.3312861603477763,0.2016178787878788,0.0073460580484848,33.0,-0.17923375,0.0054044957410714,8.0,0.197250243902439,0.006903289897439,41.0,3.249169990274232,0.0371526296390509,0.068410140573857,0.0220232290724147,19.84143049652615,1.1366233273997386,0
IGHA2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,5.304499999999999,68.727291,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
PDIA3P1,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.226,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ABCD4,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.018,0.0,20.70606926917868,0.178672697588702,0.2839296551724138,0.0326779551963054,29.0,-0.1731421428571428,0.002639181448901,14.0,0.2478593023255813,0.0253614357018826,43.0,3.361017969680541,0.0024761194349402,0.0636229351169121,0.0106294130156844,20.715476093356216,0.5110193164887934,0
CIDEA,660.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.089702188733405,1.0,1.0,1.0,428252.8,350.0,0.02046961,1.7032998962849367e-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,15.5335,150.21644449999997,22.38831957824558,0.2732951570818658,0.27946,0.0148829827272727,12.0,-0.2531183870967741,0.0185287835806451,31.0,0.2604695348837209,0.0172756950283499,43.0,0.3358304300118981,0.297579096717301,0.2757365330623181,0.0280436406458755,20.715476093356216,0.5110193164887934,0
GALNT17,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,12,22.39923076923077,90.80623452564102,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ALDH3B2,1158.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1408104.0,424.0,0.05968407,8.967799486439381e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,7.394,9.574688,22.38831957824558,0.2732951570818658,0.2955476315789473,0.0643289625104552,38.0,-0.1550857142857142,0.002356919795238,7.0,0.273698,0.0570667430709091,45.0,2.86137149417046,0.1529607826560883,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
FAT4,14946.0,0.2692307692307692,0.0,0.0,0.6923076923076923,0.0,1.0,0.0384615384615384,0.0,1.0,0.0,2.25,2.375,1.0,1.0,0.5767012687427913,0.8941354546472607,15814.85,726.0,-0.01044051,1.6618424386711983e-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,21,17.2244,90.64384341666664,22.720232283439525,0.0879413098667479,0.2060718181818181,0.0103541088563636,11.0,-0.2166508,0.0101874209493333,25.0,0.2134183333333333,0.0099684027571428,36.0,3.619126859002627,0.0105754286014077,0.108269553242125,0.0151100163989142,20.45910690716837,0.5295191719874726,0
LCE1D,345.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5125576627370579,0.8551215077606223,64901.92,818.0,0.01837799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.1,0.0,22.38831957824558,0.2732951570818658,0.3433101265822784,0.0332755038653683,79.0,-0.21665,0.0154478404218812,1.0,0.341726875,0.0330548298015031,80.0,0.0090334264222368,0.0086498960501524,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CBY3,729.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.191,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.236095459110063,0.0859578391674006,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
TAPBP,1515.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3961965134706815,0.7630130525669441,1456953.0,262.0,0.03001948,2.661202482504981e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.66,0.0,26.776147177360123,0.2455929560704832,0.2016178787878788,0.0073460580484848,33.0,-0.17923375,0.0054044957410714,8.0,0.197250243902439,0.006903289897439,41.0,3.777915148060296,0.0023583887345197,0.4463310612015475,0.0148614701749158,20.715476093356216,0.5110193164887934,0
GAREM1,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.05,1.8049999999999973,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
AGT,1458.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.0755287009063444,0.2706376548722705,422372.1,568.0,0.00627829,5.497217174772501e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,17.45425,134.11745891666666,26.638035909712865,0.2140748831390948,0.2762843835616437,0.0170766368055175,73.0,-0.196348,0.0028774240199999,5.0,0.2711602564102564,0.0165055669116217,78.0,3.044104912747476,0.0892162234499662,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
BRD3,2181.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2660281989890929,0.6182902273429214,495575.4,398.0,0.03981808,2.7406265813156745e-05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,21.9,0.0,23.18236070744115,0.0348961901850075,0.1897966666666667,0.0041262274266666,6.0,-0.2175290697674418,0.0110883263229235,43.0,0.2141332653061224,0.0102164649349489,49.0,3.4297481458558408,0.0035306704959253,0.0293234141166492,0.0020568867647154,25.22374454090912,0.1223374634049436,0
KIF27,4206.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.547945205479452,0.8775780750873725,464240.0,285.0,0.004984735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,11.4875,216.8403125,17.49216508948608,0.1296808908201192,0.167702,0.00170039462,5.0,-0.2190993478260869,0.0102267889262318,46.0,0.2140603921568627,0.0095784114438431,51.0,3.3937629633435407,0.0046467483381251,0.0477878844530592,0.012945212214296,21.310521987842645,0.1983978731921543,0
CR1,7470.0,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.1666666666666666,0.0,1.0,0.0,2.0,2.5,1.0,1.0,0.1330849081714133,0.4014862852211573,442029.2,361.0,0.01807525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6,16.7522,31.7703042,20.61851047270752,0.265292595123346,0.2848606578947368,0.022735678702228,76.0,-0.199505,0.0016629144499999,2.0,0.2826720512820512,0.0223511217385947,78.0,3.411256017329019,0.0102668325691442,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
BASP1,684.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0298694704142895,0.1347387429910375,237391.1,349.0,-0.01008962,5.319388227632146e-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.07,104.5458,27.85359534106233,0.363041207824919,0.3784301666666667,0.0550498111813276,60.0,-0.12514,0.0154478404218812,1.0,0.374277868852459,0.0551840505337158,61.0,3.3883161216312927,0.0177040352127402,0.1401343781381554,0.0235471959379347,25.288019735455222,0.2553314486548005,0
AC107021.1,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.21,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
MTCH2,912.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.6195786864931846,0.9161806504632944,989875.9,214.0,0.02767004,0.0002290805848846,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.385,13.676449999999994,26.344507898249663,0.1427527849364503,0.2186946153846154,0.0253136254978461,26.0,-0.2285993333333333,0.0217344401638095,15.0,0.2223182926829268,0.0234513994695121,41.0,3.5653279107608697,0.0033354008890789,0.0638960704740155,0.015682107163584,14.653954455147826,1.497427356700984,0
NXPH2,795.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1829491401390413,0.4936968692839144,69057.12,672.0,-0.003833649,1.6764398455012455e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.3,2.0,22.38831957824558,0.2732951570818658,0.1792063157894736,0.0034464542023391,19.0,-0.1815192857142857,0.0099468533148351,14.0,0.1801875757575757,0.0059808872376893,33.0,1.0335665197348043,0.6992946146767943,0.2850462358326157,0.0299372764701875,20.715476093356216,0.5110193164887934,0
DGKZ,3354.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4982561036372696,0.8453617687165925,811789.0,212.0,0.04355165,0.0001328693515484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4,12.379333333333332,224.9579843333333,22.60866270188612,0.025802067307889,0.2416952173913043,0.049431758916996,23.0,-0.2244794444444444,0.019067167664379,18.0,0.2341370731707316,0.0353658322562195,41.0,3.4695522018988503,0.0032516690562168,0.1478626016028097,0.0265101710825589,21.97684264287304,0.1863880932098104,0
TMEM221,876.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.358,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.0139137719562514,0.1301590578821171,0.0765629183786305,0.018929616714328,20.715476093356216,0.5110193164887934,0
GCA,654.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2159360829194558,0.5469170432948857,70731.23,856.0,-0.00503287,1.6662740807152893e-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.9,0.0,26.58601094827855,0.2170054755250212,0.1795823809523809,0.0035953918990476,21.0,-0.1896128571428571,0.0091012505758241,14.0,0.1835945714285713,0.0056196830373109,35.0,3.400305279307159,0.0031851507123824,0.0574703368449289,0.0061981865487722,14.013843196799307,1.3777803903868953,0
