Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_UCEC,Phosphoproteome_var_in_UCEC,class
PRR14L,6456.0,0.2666666666666666,0.0666666666666666,0.0,0.5333333333333333,0.0,1.0,0.1333333333333333,0.0,0.9188632257835572,0.0,1.6,2.2,0.7930214115781126,1.0,0.4950495049504951,0.8431175799074819,547969.9,268.0,0.03618992,2.66686093398948e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,10,10.715,135.20661183333334,21.845963758095785,0.1165564951248131,0.19899,0.0040536807142857,8.0,-0.2537183333333333,0.0058177489242424,12.0,0.231827,0.0056183114431578,20.0,3.723819109173662,0.0012069433454439,0.0444016834616252,4.642344420650322e-05,21.541435726707228,0.2430703505640427,0
ELMO1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,7,23.9145,49.33059628571429,25.07819339653983,0.1701000613028344,0.2602114285714286,0.0133668559528571,21.0,-0.2593675,0.011013349425,4.0,0.2600764,0.0125158150156666,25.0,3.326879359396251,0.0147406986192309,0.1035216785175122,0.003354079592328,20.902757249529,0.3424961217761138,0
DNAJB5,1389.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.7604562737642585,0.9686970841290706,676165.8,394.0,0.02315957,1.0306427742594084e-05,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5,13.316666666666668,21.402633333333323,21.08193404432308,0.2971561041090249,0.1915137499999999,0.0062042282553571,8.0,-0.271257,0.0116666734899999,10.0,0.2358155555555555,0.0103936364026143,18.0,3.124640523809079,0.0197646629687309,0.0801306729291627,0.0001809291286547,14.545348403448749,1.124929539101399,0
AOC2,2271.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.364963503649635,1.0,0.8116883116883117,0.9810380398630908,1631295.0,190.0,0.02826147,1.4120960064114214e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,19.670666666666666,238.9728813333333,22.487509290002507,0.3013711308299261,0.7156279999999999,0.2254672452844444,10.0,-0.31364875,0.0140539330982142,8.0,0.5369705555555555,0.1673969761467319,18.0,2.870946257220982,0.0158972209319328,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
STARD5,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.222,0.0,22.007265167234177,0.205052641308083,0.16623,0.0008461218,4.0,-0.2290878571428571,0.0111551391258241,14.0,0.2151194444444444,0.0094027951114379,18.0,3.096392328587874,0.0169753336515885,0.0460106273871496,0.0033917872160609,20.34292408279301,0.5862452864257927,0
DIS3L,3165.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.6157635467980296,1.0,0.6035003017501509,0.9082732277878248,530074.5,307.0,0.04385126,2.14123177855792e-05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,26.473333333333333,109.19613333333332,22.817584290182435,0.0557613753883945,0.1734775,0.0008517544916666,4.0,-0.2339858333333333,0.0066728691901515,12.0,0.21885875,0.005796039985,16.0,3.5117653114380536,0.0017967246241945,0.039285667529599,5.548864227823644e-05,20.34292408279301,0.5862452864257927,0
MAEA,1191.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4543389368468878,0.8127722864808381,938287.3,391.0,0.03716952,3.089148274066165e-05,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4,15.2365,118.8815559,23.287261190609584,0.0298935514543653,0.1852033333333333,0.0021672925866666,6.0,-0.2398727272727273,0.0298969471218181,11.0,0.2205776470588235,0.0200880804941176,17.0,3.541133473060444,0.001243355757174,0.0288679923197104,0.0043067844303006,16.629206825654663,1.0946151087107443,0
COL19A1,3429.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,1.25,1.5,0.6119951040391677,1.0,0.6493506493506493,0.9297288418347648,93519.62,947.0,0.01502362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8,19.66811111111112,122.93309711111112,22.487509290002507,0.3013711308299261,0.2033475,0.0024847963357142,8.0,-0.213995,0.0212642478999999,4.0,0.2068966666666666,0.0074080578242424,12.0,2.046278348578736,0.2890544449657879,0.0523465625582714,0.0032167024827952,22.60821595207227,0.206505843738121,0
ZNF853,1980.0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.1428571428571428,0.8982265179691366,0.0,1.3333333333333333,1.6666666666666667,1.0,1.0,0.2140410958904109,0.5440041193334602,628464.2070903856,454.1716887539794,0.0191206869507081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,7,12.883,189.0889744,19.794204100177147,0.2941725796958753,0.2678033333333333,0.0188260625333333,21.0,-0.2476,0.0089621386,5.0,0.2639180769230769,0.0165607281121538,26.0,3.1566630720524915,0.0264261917715413,0.0277900059707552,5.636810222585672e-05,21.65697299924697,0.5150499474757211,0
EVI5,2433.0,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.0,1.0,0.4285714285714285,0.0,0.592906071876546,0.0,1.0,3.0,0.4662004662004662,1.0,0.7616146230007617,0.9690134008535104,488548.9,506.0,0.003535223,1.5343038665532763e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,6,27.79825,284.6654789166667,22.449549804859185,0.0676684984355263,0.2221788888888889,0.0071795508611111,9.0,-0.1826685714285714,0.0033002242809523,7.0,0.204893125,0.00555896311625,16.0,3.5426455681489584,0.00169330691044,0.1188333680141596,0.0062740973822558,22.952943334697142,0.193328456035305,0
SLC7A13,1413.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.3088326127239037,1.0,0.1479727730097662,0.4307083439319473,192785.4,1147.0,0.002500123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,18.80333333333333,274.25803333333334,22.487509290002507,0.3013711308299261,0.3227649999999999,0.0423740667565217,24.0,-0.23813,0.0303176280047028,1.0,0.3193796,0.0408950039706666,25.0,0.4256602447637317,0.3140770356040308,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
AC008397.2,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3,11.0805,65.2646342857143,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.8659818862401627,0.1030572190463173,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
PGAM1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.738,0.0,28.613258197095742,0.081214409559298,0.284097037037037,0.0186376209062678,27.0,-0.1599533333333333,0.0024342847866666,6.0,0.2615254545454545,0.0178877126068181,33.0,3.779436102540308,0.0033706313236501,0.0355458332327394,0.0001174450850536,21.135273000004453,0.1812298278392043,0
CCER1,1221.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6684491978609626,0.9376971120001908,20238.23,574.0,-0.03342715,2.0969112221150017e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6,7.922333333333334,78.59242346666667,22.487509290002507,0.3013711308299261,0.2276645454545454,0.0121475115472727,11.0,-0.221185,0.0134869965666666,4.0,0.2259366666666667,0.0115756614095238,15.0,0.0470708322607992,0.0406905549178599,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
SNPH,1485.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1876876876876876,0.5016846721542959,441449.4,468.0,0.03188714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,19.04,108.9398,15.54878841428187,0.5270685786104301,0.3226672222222222,0.0412728707624183,18.0,-0.1850566666666666,0.0043483592333333,3.0,0.3030085714285714,0.0379514901428571,21.0,3.055840879077253,0.0288021069553643,0.0878834845270274,0.0024271774462474,16.670054312878314,0.5546298509750743,0
ANK2,11874.0,0.2105263157894736,0.2105263157894736,0.0,0.5526315789473685,0.0,1.0,0.0263157894736842,0.0,0.8569393900840536,0.0,2.333333333333333,3.333333333333333,0.0433877125997917,1.0,0.8025682182985554,0.979083804466502,237324.5,911.0,0.01393149,3.9914472228717045e-05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,21.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,12,19.849047619047617,189.97306058304287,24.205984522241305,0.2675245355584076,0.1697499999999999,0.0025743892,3.0,-0.2447921428571428,0.0165570101258241,14.0,0.2315494117647059,0.0146439119308823,17.0,3.481344725046593,0.0340606367700212,0.1188333680141596,0.0062740973822558,25.280233037136885,0.3130301444957436,0
HAS3,1662.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.0584932147870847,0.2245463569265819,1179391.0,201.0,0.02393506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5,23.0805,299.7554215,22.487509290002507,0.3013711308299261,0.1703444444444444,0.0053064659277777,9.0,-0.4627319999999999,0.0800988844844444,9.0,0.3242326315789473,0.0649053669760234,18.0,3.120779478758511,0.0407258615794993,0.0951258978724948,0.006975879035121,20.34292408279301,0.5862452864257927,0
ESYT2,2682.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3992015968063872,0.7657839259628056,286662.9,344.0,0.0009180712,5.536195232431569e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,14.3202,73.82632269999999,25.02307035005934,0.1292906768372472,0.2834899999999999,0.0165165309619047,22.0,-0.19206,0.0025145113999999,4.0,0.2694238461538462,0.0153073676086153,26.0,3.71916054890579,0.0011759905423738,0.0619333096828287,0.0001658374617665,24.05016301713748,0.2055856111277915,0
CCDC7,1887.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,1.0,0.2222222222222222,0.0,0.8333333333333335,0.0,6.0,9.0,0.7942811755361397,1.0,0.1562255897516013,0.4462512463927304,602870.3,482.0,0.001851681,2.3822432750518352e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,8,12.8911,153.5977845444445,18.304926861983784,0.8256047280172194,0.29772,0.0217720901461538,27.0,-0.2508,0.0087756828499999,5.0,0.29038875,0.0196924063209677,32.0,3.2638464444955986,0.0074542041069128,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
R3HDM4,807.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5020080321285141,0.8479614252823326,2230583.0,191.0,0.03565665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,11.4675,174.44185366666667,18.79009687907433,0.1770241368585338,0.17664,0.0047284934,6.0,-0.356120909090909,0.0524989902090909,11.0,0.2927747058823529,0.0421060090389705,17.0,3.44993664627742,0.0035185253352481,0.070326584686004,0.0044953107010159,20.34292408279301,0.5862452864257927,0
DAB2IP,3399.0,0.2307692307692307,0.0,0.0,0.5384615384615384,0.0,1.0,0.2307692307692307,0.0,0.9011575366850628,0.0,1.75,2.5,1.0,1.0,0.5246589716684156,0.8630675788205722,448983.6,475.0,0.02232244,3.896163435478416e-05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,10,19.9427,113.49400623333334,24.076503201302145,0.0773323252013727,0.196382,0.00689400697,5.0,-0.2600525,0.0133104481266666,16.0,0.2448928571428572,0.0121338151214285,21.0,3.5465590100902946,0.0032537940075131,0.0970890673271396,0.0094033019859773,24.985315268436256,0.1196980126437269,0
S100A9,345.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2315886984715146,0.5703548707949551,1140044.0,401.0,0.03154929,0.000117492517234,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,16.97,0.0,30.026904717048545,1.2977535124669637,0.3654261111111111,0.0502930076073015,36.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.3654261111111111,0.0502930076073015,36.0,3.4724002133327305,0.0909746875905624,0.1188333680141596,0.0062740973822558,26.99683844226153,0.8834706370890899,0
TCEAL1,480.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5411255411255411,0.8734328859412838,490345.4,454.1716887539794,0.03136172,0.0001055384432253,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.419,0.0,23.252684340661776,0.2295761152614743,0.2029633333333333,0.012265785275,9.0,-0.2293578571428571,0.0108739449873626,14.0,0.2190295652173912,0.0110592778134387,23.0,3.244254188242968,0.011895484889717,0.1188333680141596,0.0062740973822558,23.74368727715395,0.6390626795677471,0
SLC38A9,1686.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.1314924391847468,0.3982650789889881,340222.6,390.0,0.02357473,5.331144043512509e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,25.07,70.32979999999999,18.53955718544228,0.3396083280486303,0.171176,0.0014320615799999,5.0,-0.2666377777777777,0.0114965787694444,9.0,0.2325442857142857,0.009768654210989,14.0,3.304440227107362,0.00301553219176,0.023111376817151,2.5923726419926587e-05,20.34292408279301,0.5862452864257927,0
WWOX,1245.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.3288391976323578,0.6945696838853102,51598.73,1260.0,-0.03448865,0.0017234155559933,241.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4,14.3645,132.06667190000002,22.199385906627548,0.0952145774300072,0.1617814285714285,0.0030941937809523,7.0,-0.3841323076923076,0.0426100873358974,13.0,0.3063094999999999,0.0397283061523684,20.0,3.264721429197485,0.0043780245868677,0.0279202544927553,0.0034158004165851,20.45462471049953,0.4388593452689987,0
NEDD4,3744.0,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,0.6067961165048543,1.0,0.5757052389176741,0.8935863484507587,259241.6,271.0,-0.001238782,0.0043128792310131,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,3,24.41,132.2947,22.917344062849924,0.1647564883479951,0.1734775,0.0008517544916666,4.0,-0.2388546153846154,0.0059373102602564,13.0,0.2234717647058823,0.0054298068654411,17.0,3.3244690404532142,0.0157292956572454,0.0284145488533862,2.1050529122495032e-05,20.19000111979342,1.0195081096585807,0
PARS2,1428.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4970178926441352,0.8444976402770838,578298.8,343.0,0.02319672,2.417697129090672e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.157333333333334,124.84458133333332,23.49459997450399,0.1070480372681507,0.206489,0.0068889151211111,10.0,-0.159364,0.00253367053,5.0,0.1907806666666666,0.0056812478780952,15.0,3.16666705512314,0.0036055738242026,0.050517733446265,7.644616724006123e-05,20.34292408279301,0.5862452864257927,0
PDK3,1248.0,0.2857142857142857,0.0,0.1428571428571428,0.4285714285714285,0.0,1.0,0.1428571428571428,0.0,0.8982265179691364,0.0,1.0,1.6666666666666667,0.4224757076468103,1.0,0.6485084306095981,0.92936464016935,512129.5,454.1716887539794,0.03359393,2.987941550378035e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6,22.081666666666667,93.21921666666668,23.512488238212413,0.2525879933960095,0.1712871428571428,0.0019666178571428,7.0,-0.2791693333333332,0.0299790554352381,15.0,0.2448431818181818,0.0231930566417748,22.0,3.603957861097657,0.0063622781506936,0.4927329349186775,0.0075351202811787,20.34292408279301,0.5862452864257927,0
TEX13A,1230.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.1605394124257505,0.4542006431645546,9758.692,454.1716887539794,0.001705515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,14.7835,46.590204499999984,22.487509290002507,0.3013711308299261,0.2029633333333333,0.012265785275,9.0,-0.2293578571428571,0.0108739449873626,14.0,0.2190295652173912,0.0110592778134387,23.0,0.2247258353383693,0.210267606949612,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
POLM,1485.0,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,0.8277293767706428,0.0,3.0,5.0,1.0,1.0,0.8561643835616438,0.9891206202106466,1151124.0,282.0,0.05565149,1.7973734362591943e-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,6,9.2998,86.9942582,20.81013950829136,0.1546468266835951,0.2568023809523809,0.0124413355790476,21.0,-0.2593675,0.011013349425,4.0,0.2572128,0.0117453695043333,25.0,3.304400126316132,0.0032282447588296,0.0510232692848522,0.0019517971841547,20.17561068934632,0.2244349413051371,0
STK11,1302.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2214581.0,234.0,0.02882151,0.0002358905073034,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,8.762,12.252403,21.7218879020489,0.0578910511957001,0.1852971428571428,0.0044650340238095,7.0,-0.360959,0.05753444701,10.0,0.2886276470588235,0.0419786765691176,17.0,3.489774876982412,0.0019865457156593,0.0267544024592896,0.0024261142510852,22.891722166563284,0.3403995715567937,0
DYNLRB1,291.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.188040616773223,0.5022747824033149,990457.9,214.0,0.05389955,1.7576613606596807e-05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,33.0,0.0,26.070370470913183,0.0543636517002109,0.2857184999999999,0.0279133350871052,20.0,-0.149455,0.0010918464499999,2.0,0.2733309090909089,0.0269145115705627,22.0,3.5016642207812927,0.0017263771020041,0.0640042591016163,0.0001329725311759,20.34292408279301,0.5862452864257927,0
C2ORF74,585.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4312203536006899,0.7939353420756337,628464.2070903856,454.1716887539794,0.0191206869507081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.205,0.0,22.487509290002507,0.3013711308299261,0.2579766666666666,0.0163383800380952,15.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2579766666666666,0.0163383800380952,15.0,2.773607616555432,0.0733064868438947,0.1188333680141596,0.0062740973822558,19.227713035201912,0.6141490514951569,0
GSTZ1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,23.8035,591.4392245,25.302024815521115,0.1740314095226967,0.2254527272727273,0.0134593236418181,11.0,-0.234696,0.0121698911299999,5.0,0.22834125,0.0122377662916666,16.0,3.28664099749154,0.0084300648789943,0.0915781611638478,0.0019082119466021,20.34292408279301,0.5862452864257927,0
